epoch,train_loss,eval_loss,eval_top1,eval_top5
77,3.2768364195920983,1.3858446782178218,67.41386138341923,89.10891090377959
78,3.246279463476064,1.3776969368811882,67.49702970720045,89.27920790205852
79,3.2280698374015135,1.3684241181930694,67.77821783658774,89.38217819908822
80,3.2841362061143733,1.3618090191831682,67.96831683953918,89.44950494928644
81,3.285195773961593,1.3540827660891088,68.17029703060943,89.51287130344504
82,3.2509748092314013,1.3471944616336633,68.37227723920464,89.59603958885269
83,3.2499470662097543,1.3399919554455446,68.50297027708753,89.68316830172397
84,3.210283572981958,1.3332095451732673,68.5861385939192,89.82574257667466
85,3.2065854672671987,1.3264584622524753,68.74455443550336,89.9207920991501
86,3.226378024029894,1.3208938737623763,68.83564354441425,89.93663366940942
87,3.1510594685872397,1.3145893409653466,68.95445542560238,90.07920792683517
88,3.2140151902931886,1.307609916460396,69.05742572263208,90.18217820996577
89,3.1639269436297774,1.3025258353960396,69.2356435619392,90.2732673364016
90,3.186254008286664,1.2987064511138613,69.29504950253326,90.25346535620359
91,3.1869865664008525,1.293781791460396,69.41386138372138,90.35247525719369
92,3.1484341491647316,1.2875617264851484,69.52871286886989,90.44356436610458
93,3.176231638914874,1.2827637685643565,69.62376237382038,90.47920794798596
94,3.183350144600382,1.2780658261138613,69.69108910649366,90.45148517570874
95,3.18906586024226,1.2732698793316832,69.81386140124633,90.55841585125309
96,3.2301967354858814,1.2669386602722772,69.97623760744605,90.6217822054117
97,3.235337661237133,1.2623172957920792,70.14653465467396,90.67722774996616
98,3.174086959994569,1.2575787438118813,70.31287127443824,90.71287128289855
99,3.2015429126973056,1.2525144647277229,70.4396039513314,90.7603960353738
100,3.222618362530559,1.249003635519802,70.5821782401812,90.87524750662323
101,3.091557030775109,1.2441868811881187,70.67326733519299,90.9504950313757
102,3.1329945804310495,1.2405806775990098,70.73267327578705,91.02574255612817
103,3.2113605129475498,1.2375883353960395,70.7801980282623,91.06534651652422
104,3.164445922488258,1.2351504486386138,70.85940593515528,91.17227720959352
105,3.189444921454605,1.2321758972772276,71.04158415297707,91.19999998187075
106,3.195381615437618,1.2299699876237624,71.0653465292147,91.23960394226678
107,3.1620822066352483,1.2286165686881187,71.18811880644242,91.2554455264252
108,3.1622464154042356,1.2258852877475248,71.3306930813931,91.30693067494005
109,3.1780233448054513,1.2246189665841585,71.40198021010598,91.3584158234549
110,3.1838637339014584,1.2228899288366337,71.44158415297707,91.30693067494005
111,3.177794665706401,1.2208371751237623,71.54851484604637,91.29504948682124
112,3.1767088799249557,1.218814124381188,71.631683180403,91.28712871226698
113,3.0262933036908,1.2145055693069307,71.70297030911587,91.3148514845442
114,3.1001940714258724,1.2123095606435643,71.7623762182859,91.31881188058381
115,3.148128642516882,1.2111844832920793,71.80990097076113,91.29504950434618
116,3.081784491636315,1.2094538211633663,71.82178215887996,91.34257427434638
117,3.1203416902191785,1.2069795792079208,71.83366334699876,91.38613863078203
118,3.092751426761653,1.206288521039604,71.85346532719679,91.41386140305926
119,3.093551574110174,1.2025703898514852,72.00792077274134,91.41782176404897
120,3.1064943213041136,1.2007892172029704,72.09504948561262,91.45346534593034
121,3.0868601166472143,1.1983592202970297,72.12277228931389,91.4415841402866
122,3.1615252219089847,1.1961559405940594,72.21782179426438,91.46930693008876
123,3.0827496311291545,1.1932642326732674,72.34851483214727,91.54851486840579
124,3.1604285515895505,1.1911140934405942,72.4633663172958,91.57623764068302
125,3.160959478949203,1.189939511138614,72.47524752293955,91.62772278919786
126,3.060888319599385,1.1879045482673267,72.54653465165242,91.63564358127708
127,3.0039902836287102,1.183353109529703,72.62970295095916,91.74257427434638
128,3.1077291560010845,1.1815745668316833,72.65346534472172,91.75841585850479
129,3.0867950218875393,1.1800768873762377,72.65742574076133,91.77821783870282
130,3.0925202726506864,1.1780419245049505,72.76435643383064,91.80198021494044
131,3.0849241350783783,1.176601021039604,72.80396041175162,91.76633665058401
132,3.1706115242575303,1.176556157178218,72.84356437214767,91.79801980137589
133,3.075471290925733,1.174715578589109,72.82772278798925,91.86930693008875
134,3.057419525522764,1.1726232209158416,72.93069307111986,91.87326732612837
135,2.9979831442541007,1.1716403929455446,72.99801980379313,91.80594059345509
136,3.069023682146656,1.1707701113861386,73.0653465364664,91.82970296969272
137,3.0284059047698975,1.1691796875,73.02574257607036,91.79801980137589
138,3.0608723633954313,1.1685720915841584,73.04554457379332,91.80594059345509
139,3.084247415568553,1.1685486540841583,73.0653465225673,91.82574257365312
140,3.044419591929637,1.1676747370049505,73.09702969088413,91.84950493236579
141,3.0009343137546463,1.1651259282178217,73.08910889880492,91.89306928880144
142,2.9838922202181655,1.163454672029703,73.14455446088432,91.92871285315788
143,3.1174721215046994,1.1624494121287128,73.16039604504273,91.98811881127688
144,3.070478763710074,1.1616062035891088,73.1287128767259,91.98811881127688
145,2.9956904171275442,1.1582517790841584,73.25148515395362,92.02772277167291
146,3.0496248728563997,1.1567056002475247,73.23564356979522,92.1029702825263
147,2.988130451059666,1.1533855198019802,73.29900990642888,92.12673267628887
148,3.0483558632078624,1.1517663985148514,73.36237624306254,92.13069307232847
149,2.955321560100633,1.149135249071782,73.45742574801304,92.14653465648689
150,3.0154419837354802,1.1472336401608911,73.47326733217145,92.19009903044748
151,3.1196105042282416,1.1467442373143564,73.49306932989441,92.18613863440787
152,3.0373261120854593,1.1452006884282178,73.53663368633006,92.21386137526106
153,3.017798342672335,1.1434101175742575,73.59603960939917,92.23366335545909
154,2.980225443029079,1.1416596534653465,73.69108911434967,92.28514850397393
155,2.9781236972938587,1.1396174195544555,73.81386139157739,92.31683167229076
156,3.0162540374159,1.138675703898515,73.83762375391592,92.38019800892442
157,3.086996566681635,1.1386668084777227,73.89702971203492,92.39603959308285
158,2.9971881285816635,1.1374885906559407,73.93663367243096,92.38415840496403
159,3.0817356579968718,1.1371498298267326,73.98415842490621,92.37623761288482
160,3.0033907955195627,1.1356797261757425,74.03564357342107,92.4514851376373
161,2.9727979533526363,1.133364905631188,74.0752475338171,92.46732672179571
162,3.031889701376156,1.132369546720297,74.2178218087678,92.48712870199374
163,3.028331318680121,1.1324528929455446,74.22178217338336,92.46732672179571
164,3.0293788634189944,1.1310416924504951,74.28514851001702,92.51881187031057
165,2.953246763774327,1.128544515779703,74.3603960347695,92.50297028615215
166,3.024152163745595,1.1282474860767326,74.3643564308091,92.50693068219175
167,3.0367027983373527,1.1271593827351485,74.43168318100732,92.54653464258779
168,2.912492567179154,1.1249065980816833,74.45544555724493,92.55049507005144
169,2.962134072569763,1.1230863242574258,74.52673268595781,92.57425741486502
170,2.959674577323758,1.1215652073019802,74.55049506219542,92.58613860298384
171,3.004167903848246,1.1203713258044554,74.62574258694791,92.59009899902344
172,2.992879239880309,1.1196026840965347,74.63762377506671,92.6019802185663
173,2.9420659136609966,1.1187871673886138,74.70891090377958,92.59801982252668
174,2.9350332921865037,1.1170325649752475,74.71287129981918,92.63762375149868
175,3.0238390066185774,1.1172686803836633,74.77623763645285,92.62970299084351
176,2.9774443113884956,1.1165198406559407,74.77227720898921,92.6613861416354
177,3.0158075021237742,1.1158439433787128,74.83168314958327,92.66930695123956
178,3.0400255423824802,1.116039333230198,74.83960394166247,92.67326734727916
179,3.035414781700186,1.1166599628712872,74.87920790205851,92.68514853539797
180,3.058613188412725,1.1171649133663366,74.89108909017733,92.67326734727916
181,2.9761879330589656,1.1168053449876238,74.89108910770227,92.66930695123956
182,2.9147983489393376,1.1154040454826732,74.93861387770247,92.7168317037148
183,2.904279277438209,1.1138933323019802,74.98217823413812,92.72475249579401
184,2.9800394992439116,1.1141444925742574,74.98217823413812,92.74851487203163
185,3.0699254331134616,1.115198135829208,74.99405942225692,92.74851487203163
186,2.905563917289786,1.1140172880569308,75.02574259057376,92.76831685222966
187,2.880597348115882,1.112793703589109,75.0693069470094,92.76435645619006
188,2.9788395904359364,1.112744198638614,75.10891088988049,92.78811883242767
189,3.063087137377992,1.1144925355816833,75.10099009780129,92.76435645619006
190,3.0037551931783457,1.1151402382425744,75.15247524631613,92.76039606015046
191,2.928879437803411,1.1138968517945544,75.19207920671218,92.79207919704324
192,3.0136919719021336,1.1144059405940594,75.13663366215772,92.79999998912244
193,2.9917857549628435,1.1145877939356437,75.19207920671218,92.80396038516206
194,2.9256468094936032,1.1137539836014851,75.18415841463296,92.81980196932047
195,2.8401005332972726,1.1114412902227724,75.23168316710822,92.8514851376373
196,2.9318419848980546,1.1112766089108912,75.22772277106861,92.8514851376373
197,2.9026556517802127,1.110251547029703,75.25940593938545,92.8594059297165
198,2.8880654516674222,1.1084213722153466,75.27128712750425,92.87128711783532
199,3.057405609662841,1.1107278001237624,75.27128712750425,92.8594059297165
200,2.937182891936529,1.110892984220297,75.3148514839399,92.86732672179572
201,3.0147416397016875,1.1113327660891088,75.29108910770228,92.87128711783532
202,3.0030221257890974,1.1119403620049504,75.31089108790029,92.87524751387492
203,2.919533161889939,1.1109836014851484,75.33069306809831,92.87920790991453
204,2.9095871951304324,1.1106052366955446,75.32673267205871,92.86732672179572
205,3.0140189573067384,1.1112357673267326,75.29504950374188,92.89900989011255
206,3.0044536931174144,1.1117771890470296,75.32673267205871,92.89108909803333
207,2.965117399384375,1.1118204285272277,75.31089108790029,92.88712870199373
208,2.9045985572192135,1.1110184483292078,75.33465346413792,92.89504949407294
209,3.005829801364821,1.1118469987623762,75.34653465225674,92.87128711783532
